DEBUG 2026-05-20 12:40:29,772 auth_middleware 34832 26312 API Request: POST /api/auth/login/ | User: anonymous
DEBUG 2026-05-20 19:10:11,953 auth_middleware 11352 21988 API Request: POST /api/auth/login/ | User: anonymous
INFO 2026-05-20 19:10:20,522 services 11352 21988 OTP email sent successfully to anandk85260@gmail.com
DEBUG 2026-05-20 19:11:02,324 auth_middleware 11352 21988 API Request: POST /api/auth/verify-otp/ | User: anonymous
DEBUG 2026-05-20 19:11:03,733 auth_middleware 11352 21988 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:11:18,187 auth_middleware 11352 21988 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:25:48,263 auth_middleware 11352 22976 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:25:48,295 auth_middleware 11352 12336 API Request: GET /api/dashboard/admin/ | User: anonymous
DEBUG 2026-05-20 19:26:05,137 auth_middleware 11352 22976 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:26:05,157 auth_middleware 11352 12336 API Request: GET /api/dashboard/admin/ | User: anonymous
DEBUG 2026-05-20 19:26:57,740 auth_middleware 11352 22976 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:26:57,765 auth_middleware 11352 12336 API Request: GET /api/dashboard/admin/ | User: anonymous
DEBUG 2026-05-20 19:40:06,067 auth_middleware 6104 17288 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:40:06,068 auth_middleware 6104 24988 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:40:11,449 auth_middleware 6104 27500 API Request: GET /api/tickets/ | User: anonymous
DEBUG 2026-05-20 19:40:13,642 auth_middleware 6104 27500 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:40:14,914 auth_middleware 6104 27500 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:40:19,053 auth_middleware 6104 27500 API Request: GET /api/dashboard/super-admin/ | User: anonymous
DEBUG 2026-05-20 19:40:23,851 auth_middleware 6104 27500 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:40:39,649 auth_middleware 6104 27500 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:46:50,936 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:46:50,958 auth_middleware 6104 31832 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:46:50,963 auth_middleware 6104 19132 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:49:12,993 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:49:13,007 auth_middleware 6104 19132 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:49:13,008 auth_middleware 6104 31832 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:51:57,575 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:51:57,680 auth_middleware 6104 31832 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:51:57,681 auth_middleware 6104 19132 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:52:41,487 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:52:41,506 auth_middleware 6104 31832 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:52:41,506 auth_middleware 6104 19132 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:52:42,245 auth_middleware 6104 19132 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:52:42,268 auth_middleware 6104 31832 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:52:42,351 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:52:43,236 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:52:43,249 auth_middleware 6104 31832 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:52:43,250 auth_middleware 6104 19132 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:53:44,223 auth_middleware 6104 3760 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:53:44,256 auth_middleware 6104 19132 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:53:44,257 auth_middleware 6104 31832 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:36,792 auth_middleware 10488 33160 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:36,860 auth_middleware 10488 6556 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:36,869 auth_middleware 10488 27824 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:37,775 auth_middleware 10488 33160 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:37,824 auth_middleware 10488 27824 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:37,826 auth_middleware 10488 6556 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:40,699 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:40,700 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:40,925 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:42,210 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:42,250 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:42,250 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:42,574 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:42,770 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:42,772 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:43,094 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:43,134 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:43,135 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:43,482 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:43,499 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:43,500 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:43,889 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:43,904 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:43,905 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:44,269 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:44,282 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:44,283 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:44,719 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:44,737 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:44,740 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:45,100 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:45,116 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:45,118 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:45,483 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:45,516 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:45,517 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:45,943 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:45,956 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:45,958 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:46,197 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:46,691 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:46,703 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:46,707 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:47,100 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:47,123 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:47,124 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:47,499 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:47,519 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:47,524 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:47,888 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:47,900 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:47,900 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:48,334 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:48,363 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:48,363 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:48,705 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:48,726 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:48,727 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:49,090 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:49,108 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:49,109 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:49,500 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:49,518 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:49,519 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:49,926 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:49,941 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:49,943 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:50,323 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:50,340 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:50,340 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:50,718 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:50,749 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:50,750 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:51,106 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:51,125 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:51,130 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:51,545 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:51,556 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:51,558 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:51,927 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:51,944 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:51,948 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:52,331 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:52,350 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:52,351 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:52,756 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:52,770 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:52,771 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:53,141 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:53,153 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:53,154 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:53,506 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:53,521 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:53,523 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:53,913 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:53,934 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:53,943 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:54,344 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:54,359 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:54,362 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:54,736 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:54,755 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:54,759 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:55,137 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:55,151 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:55,152 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:55,545 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:55,568 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:55,570 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:55,940 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:55,961 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:55,962 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:56,373 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:56,398 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:56,400 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:56,795 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:56,808 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:56,809 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:57,153 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:57,173 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:57,174 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:57,584 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:57,596 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:57,598 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:57,996 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:58,014 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:58,017 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:58,368 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:58,391 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:58,393 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:58,832 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:58,851 auth_middleware 3552 17000 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:58,853 auth_middleware 3552 34676 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:54:59,264 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:54:59,296 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:54:59,298 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:55:00,475 auth_middleware 3552 27348 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:55:00,536 auth_middleware 3552 34676 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:55:00,537 auth_middleware 3552 17000 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:55:39,247 auth_middleware 25196 11544 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:55:39,253 auth_middleware 25196 17612 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:55:39,263 auth_middleware 25196 6096 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:55:39,803 auth_middleware 32632 17228 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:55:39,806 auth_middleware 32632 36660 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:55:39,806 auth_middleware 32632 28616 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:55:42,760 auth_middleware 30852 36420 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:55:42,766 auth_middleware 30852 18944 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:55:42,770 auth_middleware 30852 9364 API Request: GET /api/doctors/ | User: anonymous
DEBUG 2026-05-20 19:55:44,439 auth_middleware 30852 36420 API Request: GET /api/hospitals/ | User: anonymous
DEBUG 2026-05-20 19:55:44,573 auth_middleware 30852 9364 API Request: GET /api/doctors/specialties/ | User: anonymous
DEBUG 2026-05-20 19:55:44,574 auth_middleware 30852 18944 API Request: GET /api/doctors/ | User: anonymous
